work_key,doi,venue,axis,lens,device_class,architecture,field,value,unit,source_quotation,text_basis
10.1007/s40820-026-02145-4,10.1007/s40820-026-02145-4,Nano-Micro Letters,interfaces,experimental,single_junction,unknown,pce_champion,26.13,%,"Ultimately, the resultant 2D/3D PSCs employing P-TPEAI achieve an outstanding efficiency of 26.13%, which, to the best of our knowledge, is the highest value reported",abstract
10.1007/s40820-026-02145-4,10.1007/s40820-026-02145-4,Nano-Micro Letters,interfaces,experimental,single_junction,unknown,stability_protocol,ISOS-L-2,label,,abstract
10.1021/acsami.6c00054,10.1021/acsami.6c00054,ACS Applied Materials & Interfaces,interfaces,experimental,single_junction,p-i-n,pce_champion,26.09,%,"As a result, the Co-SAMs-based PSCs achieve a power conversion efficiency (PCE) of 26.09%, and unencapsulated devices retain over 95% of their initial performance after",abstract
10.1002/ente.202502035,10.1002/ente.202502035,Energy Technology,defects,experimental,single_junction,n-i-p,pce_champion,15.63,%,The optimized device (FTO/SnO 2 /CsPb(Ba)IBr 2 /HTL/Au) achieves a power conversion efficiency of 15.63% by suppressing interface trap density to 1 × 10 9,abstract
10.1002/adfm.202530037,10.1002/adfm.202530037,Advanced Functional Materials,stability,experimental,single_junction,n-i-p,pce_champion,26.1,%,"Consequently, the optimized n‐i‐p PSCs incorporating this RP interlayer achieve a champion power conversion efficiency (PCE) of 26.10% with notably reduced hysteresis.",abstract
10.1002/adfm.75159,10.1002/adfm.75159,Advanced Functional Materials,stability,experimental,single_junction,p-i-n,pce_champion,25,%,"As a result, inverted perovskite solar cells based on Py‐4PACz achieve over 25% efficiency and exceptional operational stability, retaining >91.2% efficiency after 700 h of",abstract
10.1002/aenm.70814,10.1002/aenm.70814,Advanced Energy Materials,interfaces,experimental,single_junction,p-i-n,pce_champion,26.73,%,"Consequently, the MeS‐BPADCP based device achieved a remarkable power conversion efficiency (PCE) of 26.73% and exhibited excellent long‐term stability, while sustaining 94.2% of its initial",abstract
10.1021/acsenergylett.5c04174,10.1021/acsenergylett.5c04174,ACS Energy Letters,composition,experimental,single_junction,unknown,pce_champion,16.36,%,The resulting IPV devices achieve a power conversion efficiency (PCE) of 16.36% under 1000 lx illumination and a stability for over 3000 h under N,abstract
10.1021/acsenergylett.6c00328,10.1021/acsenergylett.6c00328,ACS Energy Letters,composition,experimental,single_junction,unknown,pce_champion,21.5,%,"Consequently, 1.77 eV perovskite solar cells achieve an average PCE increase from 18.4% to 21.2%, with a champion device reaching 21.5% and retaining >95% of",abstract
10.1038/s41467-026-69687-4,10.1038/s41467-026-69687-4,Nature Communications,stability,experimental,single_junction,unknown,pce_champion,22.6,%,Higher PCEs of 21.85% and 22.60% (certified 22.02%) were achieved for devices fabricated at a lower RH of 25% and for films spin-coated under an,abstract
10.1038/s41467-026-69687-4,10.1038/s41467-026-69687-4,Nature Communications,stability,experimental,single_junction,unknown,pce_certified,22.02,%,Higher PCEs of 21.85% and 22.60% (certified 22.02%) were achieved for devices fabricated at a lower RH of 25% and for films spin-coated under an,abstract
10.1002/pip.70101,10.1002/pip.70101,Progress in Photovoltaics Research and Applications,defects,experimental,single_junction,unknown,pce_champion,20.54,%,"Consequently, APT‐treated devices achieve significantly enhanced performance and stability, with a V OC of 1.041 V, FF of 77.78%, PCE of 20.54%, and retention of",abstract
10.1038/s41560-026-02027-4,10.1038/s41560-026-02027-4,Nature Energy,composition,experimental,single_junction,unknown,pce_champion,26.25,%,"Devices using CCI-driven FAPbI3 achieve 26.25% efficiency (25.61% certified) and retain a projected operational lifetime exceeding 20,000 h.",abstract
10.1038/s41560-026-02027-4,10.1038/s41560-026-02027-4,Nature Energy,composition,experimental,single_junction,unknown,pce_certified,25.61,%,"Devices using CCI-driven FAPbI3 achieve 26.25% efficiency (25.61% certified) and retain a projected operational lifetime exceeding 20,000 h.",abstract
10.1002/anie.3450174,10.1002/anie.3450174,Angewandte Chemie International Edition,stability,experimental,single_junction,unknown,pce_champion,26.22,%,achieving a top‐performing device with a PCE of 26.22%,abstract
10.1021/acsenergylett.5c03999,10.1021/acsenergylett.5c03999,ACS Energy Letters,stability,experimental,single_junction,unknown,pce_champion,26.06,%,These synergies enable planar PSCs to achieve 26.06% efficiency,abstract
10.1021/acsenergylett.5c03999,10.1021/acsenergylett.5c03999,ACS Energy Letters,stability,experimental,single_junction,unknown,stability_protocol,ISOS-L-3,label,,abstract
10.1021/acsnano.5c18895,10.1021/acsnano.5c18895,ACS Nano,interfaces,experimental,single_junction,p-i-n,pce_champion,26.3,%,Corresponding PSCs achieve an efficiency of 26.3%,abstract
10.1002/anie.202520159,10.1002/anie.202520159,Angewandte Chemie International Edition,defects,experimental,single_junction,unknown,pce_champion,25.57,%,ambient‐printed devices achieve champion power conversion efficiencies of 25.57% for 0.09 cm 2,abstract
10.1002/anie.202520159,10.1002/anie.202520159,Angewandte Chemie International Edition,defects,experimental,single_junction,unknown,active_area_cm2,0.09,cm2,champion power conversion efficiencies of 25.57% for 0.09 cm 2,abstract
10.1002/anie.8890696,10.1002/anie.8890696,Angewandte Chemie International Edition,defects,experimental,single_junction,p-i-n,pce_champion,26.49,%,the HTA‐treated device achieves a champion power conversion efficiency (PCE) of 26.49%,abstract
10.1002/anie.8890696,10.1002/anie.8890696,Angewandte Chemie International Edition,defects,experimental,single_junction,p-i-n,pce_certified,26.2,%,certified 26.20%,abstract
10.1021/acsaem.5c04004,10.1021/acsaem.5c04004,ACS Applied Energy Materials,interfaces,experimental,single_junction,n-i-p,pce_champion,17.13,%,demonstrates a promising power conversion efficiency (PCE) of 17.13% with minimal hysteresis,abstract
10.1002/aenm.202506762,10.1002/aenm.202506762,Advanced Energy Materials,interfaces,experimental,single_junction,unknown,pce_champion,23.5,%,achieving a champion power conversion efficiency of 23.5%,abstract
10.1002/lpor.202501531,10.1002/lpor.202501531,Laser & Photonics Review,defects,experimental,single_junction,unknown,pce_champion,24.71,%,This results in a significant power conversion efficiency (PCE) enhancement from 21.53% to 24.71%,abstract
10.1021/acsenergylett.5c04082,10.1021/acsenergylett.5c04082,ACS Energy Letters,architecture,experimental,perovskite_silicon_tandem,tandem_2T,pce_champion,31.7,%,an efficiency of 31.70% is finally achieved in tandem solar cells,abstract
10.1021/acs.jpclett.6c00402,10.1021/acs.jpclett.6c00402,The Journal of Physical Chemistry Letters,composition,experimental,single_junction,unknown,pce_champion,11.81,%,the DICY device achieved a power conversion efficiency (PCE) of 11.81%,abstract
10.1021/acsenergylett.6c00385,10.1021/acsenergylett.6c00385,ACS Energy Letters,stability,experimental,single_junction,unknown,pce_champion,15.69,%,CFB5-based devices achieve a champion efficiency of 15.69%,abstract
10.1021/acsenergylett.6c00385,10.1021/acsenergylett.6c00385,ACS Energy Letters,stability,experimental,single_junction,unknown,stability_protocol,ISOS-L-1,label,,abstract
10.1021/acsami.5c20743,10.1021/acsami.5c20743,ACS Applied Materials & Interfaces,interfaces,experimental,single_junction,p-i-n,pce_champion,25.47,%,The devices modified with D-CSA achieved a power conversion efficiency of 25.47%,abstract
10.1021/acs.nanolett.5c06029,10.1021/acs.nanolett.5c06029,Nano Letters,interfaces,experimental,single_junction,p-i-n,pce_champion,25.75,%,AC-modified devices achieve an efficiency of 25.75%,abstract
10.1021/acs.nanolett.5c06029,10.1021/acs.nanolett.5c06029,Nano Letters,interfaces,experimental,single_junction,p-i-n,t80_h,1400,h,retaining over 80% of their initial performance after 1400 h under both ambient conditions and 85 °C thermal stress in nitrogen,abstract
10.1002/adfm.202526009,10.1002/adfm.202526009,Advanced Functional Materials,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,31.43,%,"while monolithic perovskite/TOPCon tandems achieve 31.43%, both with markedly improved ISOS‐L‐1 and ISOS‐L‐2 stability",abstract
10.1002/adfm.202532203,10.1002/adfm.202532203,Advanced Functional Materials,architecture,scale_up,module,module,pce_champion,19.89,%,the resulting perovskite‐organic tandem module achieves a PCE of 19.89% at 16.41 cm 2 active area,abstract
10.1002/adfm.202532203,10.1002/adfm.202532203,Advanced Functional Materials,architecture,scale_up,module,module,active_area_cm2,16.41,cm2,the resulting perovskite‐organic tandem module achieves a PCE of 19.89% at 16.41 cm 2 active area,abstract
10.1038/s41467-026-70022-0,10.1038/s41467-026-70022-0,Nature Communications,stability,experimental,single_junction,p-i-n,pce_champion,26.55,%,IPSCs incorporating cross-linked fullerene composite (CFC) demonstrate an impressive efficiency of 26.55%,abstract
10.1021/acsenergylett.5c04210,10.1021/acsenergylett.5c04210,ACS Energy Letters,composition,experimental,single_junction,p-i-n,pce_champion,10.6,%,"results in a power conversion efficiency (PCE) of 10.6%, which is to date the highest for n = 2 layered perovskite solar cells",abstract
10.1002/smll.202514249,10.1002/smll.202514249,Small,interfaces,experimental,single_junction,n-i-p,pce_champion,25.38,%,the devices based on IDT‐R deliver a high power conversion efficiency (PCE) of 25.38% along with enhanced thermal stability,abstract
10.1021/acsaem.6c00562,10.1021/acsaem.6c00562,ACS Applied Energy Materials,defects,experimental,single_junction,p-i-n,pce_champion,26.41,%,the suppression of nonradiative recombination remarkably yields a device efficiency of 26.41%,abstract
10.1002/solr.70324,10.1002/solr.70324,Solar RRL,defects,experimental,single_junction,unknown,pce_champion,22.5,%,"The optimized device achieved a maximum PCE of 22.5% (0.105 cm 2 ), representing a 2.2% improvement over the best‐performing untreated device.",abstract
10.1002/solr.70324,10.1002/solr.70324,Solar RRL,defects,experimental,single_junction,unknown,active_area_cm2,0.105,cm2,The optimized device achieved a maximum PCE of 22.5% (0.105 cm 2 ),abstract
10.1002/solr.70324,10.1002/solr.70324,Solar RRL,defects,experimental,single_junction,unknown,t80_h,1200,h,retaining 80% of the initial PCE after 1200 h,abstract
10.1002/inf2.70140,10.1002/inf2.70140,InfoMat,interfaces,experimental,single_junction,p-i-n,pce_champion,26.34,%,PSCs incorporating 2DPh‐4PACz achieved a power conversion efficiency (PCE) of 26.34% (certified 25.9%),abstract
10.1002/inf2.70140,10.1002/inf2.70140,InfoMat,interfaces,experimental,single_junction,p-i-n,pce_certified,25.9,%,PSCs incorporating 2DPh‐4PACz achieved a power conversion efficiency (PCE) of 26.34% (certified 25.9%),abstract
10.1002/adma.202523630,10.1002/adma.202523630,Advanced Materials,composition,experimental,single_junction,n-i-p,pce_champion,26.52,%,the optimized FAPbI 3 ‐based PSCs achieve a record power conversion efficiency (PCE) of 26.52%—the highest value for air‐processed n‐i‐p PSCs reported so far,abstract
10.1002/solr.70310,10.1002/solr.70310,Solar RRL,interfaces,experimental,single_junction,p-i-n,pce_champion,21.04,%,PCE rises from 17.86% to 21.04% and hysteresis decreases.,abstract
10.1002/solr.70322,10.1002/solr.70322,Solar RRL,interfaces,experimental,single_junction,unknown,pce_champion,22.04,%,"of FA x MA 1‐ x PbI 3 ‐based and Cs 0.05 MA 0.1 FA 0.85 PbI 3 ‐based PSC devices reaches 20.70% and 22.04%,",abstract
10.1021/acsaem.6c00059,10.1021/acsaem.6c00059,ACS Applied Energy Materials,interfaces,experimental,single_junction,p-i-n,active_area_cm2,0.09,cm2,Various SnO 2:Nb compositions were screened on small-area devices (0.09 cm 2 ),abstract
10.1021/acsaem.6c00059,10.1021/acsaem.6c00059,ACS Applied Energy Materials,interfaces,experimental,single_junction,p-i-n,stability_protocol,ISOS-L3,label,,abstract
10.1002/aenm.202506423,10.1002/aenm.202506423,Advanced Energy Materials,interfaces,experimental,single_junction,n-i-p,pce_champion,25.29,%,PSCs incorporating 1 set a new benchmark with an efficiency of 25.29%.,abstract
10.1038/s41467-026-70848-8,10.1038/s41467-026-70848-8,Nature Communications,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,28.16,%,"even at 64.64 cm 2 scale, the antimony oxide-based encapsulated large-area tandem solar cell retains an efficiency of 28.16% (with a certified value of 27.70%)",abstract
10.1038/s41467-026-70848-8,10.1038/s41467-026-70848-8,Nature Communications,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_certified,27.7,%,"even at 64.64 cm 2 scale, the antimony oxide-based encapsulated large-area tandem solar cell retains an efficiency of 28.16% (with a certified value of 27.70%)",abstract
10.1038/s41467-026-70848-8,10.1038/s41467-026-70848-8,Nature Communications,architecture,experimental,all_perovskite_tandem,tandem_2T,active_area_cm2,64.64,cm2,"even at 64.64 cm 2 scale, the antimony oxide-based encapsulated large-area tandem solar cell retains an efficiency of 28.16%",abstract
10.1002/smll.202514478,10.1002/smll.202514478,Small,defects,experimental,single_junction,p-i-n,pce_champion,25.63,%,the champion perovskite solar cells (PSCs) based on PzI achieve an excellent power conversion efficiency (PCE) of 25.63%,abstract
10.1002/smll.202514478,10.1002/smll.202514478,Small,defects,experimental,single_junction,p-i-n,active_area_cm2,20.25,cm2,"this strategy is successfully scaled to minimodules, delivering an efficiency of 21.51% for an active area of 20.25 cm 2",abstract
10.1002/smll.202513845,10.1002/smll.202513845,Small,defects,theory,single_junction,unknown,pce_champion,22.4,%,the device based on DHF dual interface modification achieved a photoelectric conversion efficiency (PCE) of 22.40%,abstract
10.1002/solr.202600005,10.1002/solr.202600005,Solar RRL,defects,experimental,single_junction,unknown,pce_champion,24.96,%,"This dual passivation strategy yields perovskite solar cells with a champion power conversion efficiency (PCE) of 24.96% and exceptional stability, retaining 91.5% of initial efficiency",abstract
10.1016/j.jcis.2026.140227,10.1016/j.jcis.2026.140227,Journal of Colloid and Interface Science,interfaces,experimental,single_junction,unknown,pce_champion,25.44,%,"As a result, PSCs based on this 0D-2D composite ETL achieved a champion power conversion efficiency of 25.44% with improved stability.",abstract
10.1002/advs.202524338,10.1002/advs.202524338,Advanced Science,interfaces,experimental,single_junction,p-i-n,pce_champion,21.65,%,"The superior performance of MQPPO-incorporated devices was reflected in their power conversion efficiency (PCE), achieving 21.65% under 1 sun illumination.",abstract
10.1002/advs.202524338,10.1002/advs.202524338,Advanced Science,interfaces,experimental,single_junction,p-i-n,t80_h,1440,h,"MQPPO-based PSCs demonstrated exceptional long-term stability, maintaining over 80% of their initial efficiency after 1440 h.",abstract
