work_key,doi,title,venue,venue_type,publication_date,type,lang,axis_primary,axis_secondary,lens,mechanism_centrality,first_author_institution,cited_by_count,oa_status,in_depth_tier
10.1557/s43577-026-01164-1,10.1557/s43577-026-01164-1,Enabling high-performance transparent photovoltaics through atomic layer deposition techniques,MRS Bulletin,journal,2026-08-31,article,en,defects,,scale_up,0.1818,University Of Johannesburg,0,hybrid,0
10.1016/j.solmat.2026.114669,10.1016/j.solmat.2026.114669,Ag:Nb2O5 interfacial passivation for suppressing trap-assisted recombination and enhancing electron extraction in mesoporous perovskite solar cells,Solar Energy Materials and Solar Cells,journal,2026-08-31,article,en,defects,,experimental,0.2727,Bharathidasan University,0,closed,0
10.1002/ange.6548693,10.1002/ange.6548693,Pushing the Interconnection Limit in Perovskite‐Organic Tandem Solar Cells Through Recombination Channels Delocalization,Angewandte Chemie,journal,2026-08-31,article,en,architecture,,experimental,0.129,Soochow University,0,closed,0
10.53799/sj1pdd74,10.53799/sj1pdd74,Numerical Simulation and Optimization of Lead-Free CsGeI2Br/FASnI3 Dual-Absorber Perovskite Solar Cell with Organic Charge Transport Layer,AIUB Journal of Science and Engineering (AJSE),journal,2026-08-31,article,en,composition,,theory,0.1167,Finance And Economics,0,diamond,0
10.1016/j.mser.2026.101283,10.1016/j.mser.2026.101283,Cooperative thermal crystallization enables interfacial homogenization in antisolvent- and HTL-free Sn-Pb perovskite solar cells,Materials Science and Engineering R Reports,journal,2026-08-31,article,en,interfaces,,experimental,0.08,National Chung Hsing University,0,closed,0
10.21203/rs.3.rs-10067132/v1,10.21203/rs.3.rs-10067132/v1,Correlated Oxide Nanocrystal Inks for Hole-Selective Contacts in n-i-p Perovskite Photovoltaics,Research Square,repository,2026-08-31,preprint,en,architecture,,experimental,0.0645,The University Of Tokyo,0,green,0
10.1016/j.mser.2026.101286,10.1016/j.mser.2026.101286,Synergistic nanoimprinting and ternary blending enable 23.37% efficiency and exceptional stability in 2D-metal halide/organic interdigitated photovoltaics,Materials Science and Engineering R Reports,journal,2026-08-31,article,en,composition,,experimental,0.0,Ingenierie Des Materiaux Polymeres,0,closed,0
10.1002/slct.74365,10.1002/slct.74365,Device Optimization of CsGeI 2 Br Perovskite Solar Cell With Enhanced Efficiency of 25.76%,ChemistrySelect,journal,2026-08-31,article,en,defects,interfaces,theory,0.0455,Kiit University,0,bronze,0
10.1088/1402-4896/aea0aa,10.1088/1402-4896/aea0aa,Advancements in Perovskite Solar Cell Efficiency through Organic Sulfide Interface Modification Engineering,Physica Scripta,journal,2026-08-31,article,en,interfaces,,experimental,0.08,National Taipei University Of Technology,0,hybrid,0
10.1002/ente.70623,10.1002/ente.70623,"Progress in PV, PV/T, and CPV Technologies: Thermal Management Strategies, Performances, Challenges, and Prospects",Energy Technology,journal,2026-08-31,article,en,architecture,,review,0.0484,University Of Jeddah,0,hybrid,1
10.1016/j.jacomc.2026.100253,10.1016/j.jacomc.2026.100253,A review of aqueous lead nitrate precursor systems for perovskite solar cells,Journal of Alloys and Compounds Communications,journal,2026-08-31,article,en,composition,,review,0.0,National Taiwan University Of Science And Technology,0,closed,0
10.1038/s41598-026-46107-7,10.1038/s41598-026-46107-7,Lacunary polyoxometalate nanoclusters as versatile interface modifiers for perovskite solar cells,Scientific Reports,journal,2026-08-31,article,en,interfaces,,experimental,0.12,"National Centre Of Scientific Research ""demokritos""",0,gold,0
10.26434/chemrxiv.15008059/v1,10.26434/chemrxiv.15008059/v1,Synergistic Energetic Realignment and Interfacial Passivation via Perovskite Nanocrystal-Doped Spiro-OMeTAD for Efficient Planar Perovskite Solar Cells,ChemRxiv,repository,2026-08-31,preprint,en,defects,interfaces,experimental,0.1364,Centre For Environment Education,0,green,1
10.1021/acsami.6c13768,10.1021/acsami.6c13768,Unlocking Triple Interfacial Synergy in All-Inorganic Carbon-Based CsPbI2Br Perovskite Solar Cells via Molecular Interface Engineering,ACS Applied Materials & Interfaces,journal,2026-08-31,article,en,interfaces,,experimental,0.08,Shanghai University Of Engineering Science,0,closed,0
10.1021/acs.jpclett.6c02564,10.1021/acs.jpclett.6c02564,Dipole Orientation Influences Electron Transfer and Carrier Recombination at CH3NH3PbI3/C60 Interface: A Time-Domain Ab Initio Study,The Journal of Physical Chemistry Letters,journal,2026-08-31,article,en,interfaces,defects,theory,0.12,Central South University,0,closed,1
10.1021/acsami.6c10456,10.1021/acsami.6c10456,Multiple Passivation on High-Quality Perovskite Crystals Based on Low-Cost Polyfunctional Food Additive for High-Performance Perovskite Solar Cells in Ambient Air,ACS Applied Materials & Interfaces,journal,2026-08-31,article,en,defects,,experimental,0.3182,Zhengzhou University,0,closed,1
10.5281/zenodo.22318497,10.5281/zenodo.22318497,"Solar Technology: Concept, Evolution and Future Perspective",Zenodo (CERN European Organization for Nuclear Research),repository,2026-08-31,article,en,scale_up,,review,0.0455,Hans Raj Mahila Maha Vidyalaya,0,green,0
10.5281/zenodo.22318498,10.5281/zenodo.22318498,"Solar Technology: Concept, Evolution and Future Perspective",Zenodo (CERN European Organization for Nuclear Research),repository,2026-08-31,article,en,scale_up,,review,0.0455,Hans Raj Mahila Maha Vidyalaya,0,green,0
