work_key,doi,title,venue,venue_type,publication_date,type,lang,axis_primary,axis_secondary,lens,mechanism_centrality,first_author_institution,cited_by_count,oa_status,in_depth_tier
spin polarized electronic structure and chemical bonding data for 2 500 halide double perovskites|walterbos,,"Spin-Polarized Electronic Structure and Chemical Bonding Data for 2,500+ Halide Double Perovskites",arXiv (Cornell University),repository,2026-06-10,preprint,en,composition,,experimental,0.0,Federal Institute For Materials Research And Testing,0,green,0
multilayer screening of double and conventional perovskite solar cells using scaps 1d and machine learning optimization of etl htl and absorber for high efficiency architectures|nasiri,,"Multilayer Screening of Double and Conventional Perovskite Solar Cells Using SCAPS-1D and Machine Learning: Optimization of ETL, HTL, and Absorber for High-Efficiency Architectures",arXiv (Cornell University),repository,2026-06-10,preprint,en,interfaces,,theory,0.16,Iran University Of Science And Technology,0,green,0
from loss diagnosis to rational design a unified analytical model for photoelectrochemical cells|pan,,From Loss Diagnosis to Rational Design: A Unified Analytical Model for Photoelectrochemical Cells,arXiv (Cornell University),repository,2026-06-10,preprint,en,,,,,École Polytechnique Fédérale De Lausanne,0,green,0
10.26565/2312-4334-2026-2-31,10.26565/2312-4334-2026-2-31,A Numerical Simulation Study Investigating the Functionality of a Perovskite Solar Cell Based on FASnI3 in Both Conventional and Inverted Configurations Using Compatible Zn(O0.3S0.7) as the Electron Transport Layer,East European Journal of Physics,journal,2026-06-10,article,en,interfaces,,theory,0.24,University Of Calicut,0,diamond,0
10.26565/2312-4334-2026-2-30,10.26565/2312-4334-2026-2-30,"Structural, Optoelectronic and Mechanical Properties of AHgCl3 (A=Rb, Cs) Perovskites: A First-Principles GGA and TB-mBJ Analysis",East European Journal of Physics,journal,2026-06-10,article,en,composition,,theory,0.0333,University Of Batna 1,0,diamond,0
10.1002/adma.73682,10.1002/adma.73682,Hard Lewis Base‐Driven Crystallization Control for Efficient All‐Perovskite Tandem Solar Cells,Advanced Materials,journal,2026-06-11,article,en,architecture,defects,experimental,0.0968,Southern University Of Science And Technology,3,green,1
10.1002/adma.73657,10.1002/adma.73657,Ultranarrow‐Spaced Polar Green Aromatic Dion–Jacobson Hybrid Perovskite Enables Highly Sensitive and Stable Self‐Powered X‐Ray Detection,Advanced Materials,journal,2026-06-11,article,en,defects,,experimental,0.0682,Jiangxi Normal University,2,green,0
10.1016/j.cocom.2026.e01366,10.1016/j.cocom.2026.e01366,The effect of dimensional modulation on the optoelectronic and photovoltaic properties of layered halide perovskites,Computational Condensed Matter,journal,2026-06-11,article,en,composition,,experimental,0.0,University Of Malakand,1,closed,0
10.1088/2515-7655/ae7c34,10.1088/2515-7655/ae7c34,Effect of the solvent in the early stage of crystallisation of hybrid halide perovskites,Journal of Physics Energy,journal,2026-06-11,article,en,composition,,experimental,0.0,Helmholtz-zentrum Berlin Für Materialien Und Energie,1,gold,0
10.1002/adma.73679,10.1002/adma.73679,Quantifying Deep‐Level Defects‐Dominated Degradation for Commercially Viable Perovskite Solar Cells,Advanced Materials,journal,2026-06-11,article,en,stability,,experimental,0.0758,Fujian,1,green,1
10.1038/s41467-026-72581-8,10.1038/s41467-026-72581-8,Low-hygroscopic solvents enable ambient blade coating of efficient perovskite solar cells,Nature Communications,journal,2026-06-11,article,en,scale_up,,experimental,0.1212,University Of Science And Technology Of China,1,gold,1
10.1016/j.solener.2026.114724,10.1016/j.solener.2026.114724,Perovskite BIPV windows and ground-source heat pump integration for net-zero office buildings,Solar Energy,journal,2026-06-11,article,en,composition,,experimental,0.0,University Of Tamanghasset,0,closed,0
10.1016/j.jmgm.2026.109469,10.1016/j.jmgm.2026.109469,"DFT and SCAPS-1D assisted investigation of optoelectronic, thermoelectric, and optimized photovoltaic performance of halide double perovskite K2LiInI6",Journal of Molecular Graphics and Modelling,journal,2026-06-11,article,en,composition,,theory,0.0,Government College University Lahore,0,closed,0
10.1016/j.inoche.2026.117010,10.1016/j.inoche.2026.117010,Titanium dioxide as smart nano-photocatalyst: recent advancements in synthesis and enhanced light-responsive characteristics for diverse photocatalytic applications,Inorganic Chemistry Communications,journal,2026-06-11,article,en,composition,,experimental,0.0,National,0,closed,0
10.1016/j.surfin.2026.109836,10.1016/j.surfin.2026.109836,Interfacial passivation of non-fullerene electron transporting thin films via polymer surface engineering for perovskite solar cells,Surfaces and Interfaces,journal,2026-06-11,article,en,defects,,experimental,0.1364,Ming Chi University Of Technology,0,closed,0
10.21203/rs.3.rs-9927746/v1,10.21203/rs.3.rs-9927746/v1,Self-Assembled Mesoporous Scaffold Enabled Hybrid Hole-Transport Layer for Efficient Perovskite Solar Cells,Research Square,repository,2026-06-11,preprint,en,composition,,experimental,0.0,Wuhan,0,green,0
10.1016/j.physb.2026.418920,10.1016/j.physb.2026.418920,DFT-guided machine learning and device modeling of Cs2PtBr6 lead-free perovskite solar cells,Physica B Condensed Matter,journal,2026-06-11,article,en,composition,,theory,0.1,Khulna University Of Engineering And Technology,0,closed,0
10.1002/adma.73636,10.1002/adma.73636,High‐Accuracy Machine Learning Projections of Composition‐Dependent Thermal Stability in Halide Perovskites,Advanced Materials,journal,2026-06-11,article,en,stability,,theory,0.0758,University Of California Davis,0,green,1
10.1002/smll.202510785,10.1002/smll.202510785,Using Multifunctional Molecular ‘Glue’ for Bilateral Interface Engineering to Stabilize Perovskite/SnO 2 Layers,Small,journal,2026-06-11,article,en,interfaces,,experimental,0.14,Xi'an Polytechnic University,0,green,1
10.1557/s43579-026-00997-w,10.1557/s43579-026-00997-w,Design and optimization of lead-free double perovskite solar cells using SCAPS-1D and machine learning approach,MRS Communications,journal,2026-06-11,article,en,composition,,theory,0.1,Jamia Millia Islamia,0,closed,0
10.1016/j.jcis.2026.140925,10.1016/j.jcis.2026.140925,Chiral molecule-induced interface passivation for high-efficiency and stable perovskite solar cells,Journal of Colloid and Interface Science,journal,2026-06-11,article,en,defects,,experimental,0.1364,Yan'an University,0,closed,0
10.1016/j.jssc.2026.126167,10.1016/j.jssc.2026.126167,First-principles analysis of the synergistic effects of transition metal doping and high pressure on the properties of CsMnBr3,Journal of Solid State Chemistry,journal,2026-06-11,article,en,composition,,theory,0.0,Nanjing University Of Posts And Telecommunications,0,closed,0
10.1038/s41467-026-74285-5,10.1038/s41467-026-74285-5,Misplaced-dipole engineered repairable fluoropolymer elastomer for flexible perovskite solar cell with excellent thermal-mechanical cycling resistance,Nature Communications,journal,2026-06-11,article,en,composition,,experimental,0.0,Qingdao University Of Science And Technology,0,gold,1
10.1007/s10904-026-04387-6,10.1007/s10904-026-04387-6,Filtered Spectrum Assisted Design for Enhanced Photocurrent Matching in Mixed Pb-Sn Based all Perovskite Tandem Solar Cell,Journal of Inorganic and Organometallic Polymers and Materials,journal,2026-06-11,article,en,architecture,,experimental,0.0968,Madan Mohan Malaviya University Of Technology,0,closed,0
10.1557/s43577-026-01110-1,10.1557/s43577-026-01110-1,"First-principles exploration of Cs2SnX6 (X = Br, Cl, I) double perovskites for photovoltaic, thermoelectric, and photocatalytic applications",MRS Bulletin,journal,2026-06-11,article,en,composition,,theory,0.0,Sidi Mohamed Ben Abdellah University,0,closed,0
10.1002/smll.202514972,10.1002/smll.202514972,Lead‐Free Hybrid Halide Perovskite for Piezoelectric Energy Harvesting,Small,journal,2026-06-11,article,en,composition,,experimental,0.0,,0,green,1
10.48550/arxiv.2606.13399,10.48550/arxiv.2606.13399,Enhanced Photocurrent Response in Epitaxial 0.5PZT-0.5PFN Multiferroic Thin Films,arXiv (Cornell University),repository,2026-06-11,preprint,en,,,,,,0,green,0
10.1002/aenm.71181,10.1002/aenm.71181,Gradient Facet Orientation Engineering Via Mg 3 Sb 2 Quantum Dots for High‐Performance and Stable Perovskite Solar Cells,Advanced Energy Materials,journal,2026-06-11,article,en,defects,,experimental,0.1818,Taiyuan University Of Technology,0,closed,1
10.48550/arxiv.2606.13114,10.48550/arxiv.2606.13114,Disentangling the origin of degradation in perovskite solar cells via optical imaging and Bayesian inference,arXiv (Cornell University),repository,2026-06-11,preprint,en,defects,,theory,0.0682,,0,green,1
enhanced photocurrent response in epitaxial 0 5pzt 0 5pfn multiferroic thin films|imhoff,,Enhanced Photocurrent Response in Epitaxial 0.5PZT-0.5PFN Multiferroic Thin Films,arXiv (Cornell University),repository,2026-06-11,preprint,en,,,,,,0,green,0
disentangling the origin of degradation in perovskite solar cells via optical imaging and bayesian inference|dasgupta,,Disentangling the origin of degradation in perovskite solar cells via optical imaging and Bayesian inference,arXiv (Cornell University),repository,2026-06-11,preprint,en,stability,,experimental,0.0303,University Of Oxford,0,green,0
10.1051/epjpv/2026014/pdf,10.1051/epjpv/2026014/pdf,Simulation-based insights into light soaking and light-induced degradation in perovskite solar cells,Springer Link (Chiba Institute of Technology),repository,2026-06-11,article,en,stability,,theory,0.0909,Centre National De La Recherche Scientifique,0,green,0
10.1016/j.radphyschem.2026.114155,10.1016/j.radphyschem.2026.114155,Substrate-dependent gamma-ray irradiation-induced degradation in perovskite solar cells for space applications,Radiation Physics and Chemistry,journal,2026-06-12,article,en,stability,,experimental,0.0303,Korea University,2,closed,0
10.1002/adma.73713,10.1002/adma.73713,Molecularly Confined Domains Enable Halide‐Stable Wide‐Bandgap Perovskites,Advanced Materials,journal,2026-06-12,article,en,defects,,experimental,0.1818,Jinan University,1,green,1
10.1103/jzjm-xw3v,10.1103/jzjm-xw3v,Low Temperatures Reduce Shallow Defect Energies and Interfacial Recombination Losses in Triple-Cation Lead-Halide Perovskites,PRX Energy,journal,2026-06-12,article,en,defects,,experimental,0.2273,Eindhoven University Of Technology,1,diamond,1
10.1088/1402-4896/ae7cef,10.1088/1402-4896/ae7cef,Impact of interface defects on the band alignment and performance of TiO 2 /MAPI/Cu 2 O perovskite solar cells,Physica Scripta,journal,2026-06-12,article,en,defects,interfaces,theory,0.1818,National,1,hybrid,0
10.1021/acs.jcim.6c00588,10.1021/acs.jcim.6c00588,"CoRE 2D-HOIP DB: Computation-Ready, Experimental Database of Two-Dimensional Hybrid Organic–Inorganic Perovskites",Journal of Chemical Information and Modeling,journal,2026-06-12,article,en,composition,,theory,0.0,Lomonosov Moscow State University,1,green,0
10.1142/s0219581x26500171,10.1142/s0219581x26500171,Enhanced Power Conversion Efficiency of Perovskite NBT-based DSSCs via Hydrothermal Synthesis at Optimal NaOH Concentration,International Journal of Nanoscience,journal,2026-06-12,article,en,composition,,experimental,0.0333,University Of Technology - Iraq,0,closed,0
10.1021/acs.jpclett.6c01531,10.1021/acs.jpclett.6c01531,Impact of Functional Group Configuration in Isomeric Additives on Device Performance of Quasi-2D Perovskite Solar Cells,The Journal of Physical Chemistry Letters,journal,2026-06-12,article,en,composition,,experimental,0.0833,Nanjing Tech University,0,closed,1
10.1016/j.nxmate.2026.102491,10.1016/j.nxmate.2026.102491,Thermal cycling degradation in Cs₃Sb₂Br₉-based solar cell: A simulation-to-ML framework,Next Materials,journal,2026-06-12,article,en,composition,,theory,0.0667,Netaji Subhas University Of Technology,0,gold,0
10.1021/acsami.6c07582,10.1021/acsami.6c07582,Sequential Evaporation for Scalable Hybrid Processing of Perovskite/Silicon Tandem Solar Cells,ACS Applied Materials & Interfaces,journal,2026-06-12,article,en,architecture,,experimental,0.0968,Renewable Energy Systems (united States),0,hybrid,1
10.1016/j.physb.2026.418950,10.1016/j.physb.2026.418950,Theoretical design and interface engineering of CsSnCl3/MoS2 heterostructures for high-performance photovoltaics,Physica B Condensed Matter,journal,2026-06-12,article,en,interfaces,,experimental,0.08,Nanjing University Of Posts And Telecommunications,0,closed,0
10.1142/s0217984926300061,10.1142/s0217984926300061,"Advances in perovskite solar cells: A review of material design, interface engineering, stability enhancement, and prospective research directions",Modern Physics Letters B,journal,2026-06-12,article,en,interfaces,,theory,0.08,Guizhou Electromechanical Research And Design Institute,0,closed,0
10.1016/j.solmat.2026.114491,10.1016/j.solmat.2026.114491,Design and optimization of all-inorganic perovskite/kesterite-c-Si tandem solar cell outperforming the Shockley-Queisser limit,Solar Energy Materials and Solar Cells,journal,2026-06-12,article,en,architecture,,experimental,0.0968,Bangladesh University Of Engineering And Technology,0,closed,0
10.1088/1361-648x/ae7cce,10.1088/1361-648x/ae7cce,Crystallinity and optical properties of Cu 2 FeSn 3 S 8 thin films prepared by pulsed laser deposition,Journal of Physics Condensed Matter,journal,2026-06-12,article,en,architecture,,experimental,0.0484,Czech Technical University In Prague,0,hybrid,0
10.1021/acsami.6c06730,10.1021/acsami.6c06730,Oxidation-Retarded AgNWs/IZO Composite Electrodes for Highly Efficient and Stable Semitransparent Perovskite Solar Cells,ACS Applied Materials & Interfaces,journal,2026-06-12,article,en,stability,,experimental,0.0152,Wuhan University Of Technology,0,closed,0
10.1021/jacs.6c08995,10.1021/jacs.6c08995,Self-Assembled Monolayers at Photovoltaic Interfaces: Unveiling Structure–Property Relationships to Applications in Perovskite and Organic Solar Cells,Journal of the American Chemical Society,journal,2026-06-12,article,en,interfaces,,review,0.04,Korea,0,closed,1
10.1021/acs.jpclett.6c01395,10.1021/acs.jpclett.6c01395,Complete DMA + /Cs + Exchange and Rapid Phase Conversion via FAAC-Mediated Intermediate Phase Engineering for Efficient and Stable CsPbI 3 Perovskite Solar Cells,The Journal of Physical Chemistry Letters,journal,2026-06-12,article,en,composition,,experimental,0.1,North China Electric Power University,0,closed,1
10.1016/j.surfin.2026.109837,10.1016/j.surfin.2026.109837,High-performance flexible 2D perovskite solar cells with novel spacer cation,Surfaces and Interfaces,journal,2026-06-12,article,en,composition,,experimental,0.1333,Harbin,0,closed,0
10.36676/urr.v13.i2.1713,10.36676/urr.v13.i2.1713,Performance Enhancement of Solar Photovoltaic Modules Using Various Methods: A Comprehensive Review,Universal Research Reports,journal,2026-06-12,article,en,architecture,stability,review,0.0968,Indian,0,diamond,0
10.1007/s11696-026-05120-w,10.1007/s11696-026-05120-w,"Prospecting K2InLiX6 (X = Cl, Br, I) double perovskite for photovoltaic and optoelectronic applications: a DFT-based analysis",Chemical Papers,journal,2026-06-12,article,en,composition,,theory,0.0,Qilu University Of Technology,0,closed,0
